Baseline_proba,Augmented_proba,Augmented_2_proba,true_label,Baseline_label,Augmented_label,Augmented_2_label,Baseline_class,Augmented_class,Augmented_2_class
0.28588185,0.33013567,0.99966866,1.0,0,0,1,edible,edible,poisonous
0.4670512,0.5642152,0.9570479,1.0,0,1,1,edible,poisonous,poisonous
0.5275244,0.7609407,0.7373527,1.0,1,1,1,poisonous,poisonous,poisonous
0.39599887,0.86117876,0.9997775,1.0,0,1,1,edible,poisonous,poisonous
0.57398444,0.8280863,0.984869,1.0,1,1,1,poisonous,poisonous,poisonous
0.7571036,0.7228589,0.9999882,1.0,1,1,1,poisonous,poisonous,poisonous
0.9109413,0.9331737,0.9989735,1.0,1,1,1,poisonous,poisonous,poisonous
0.98816663,0.96628565,0.99998325,1.0,1,1,1,poisonous,poisonous,poisonous
0.1347928,0.11341405,0.10890147,1.0,0,0,0,edible,edible,edible
0.51547503,0.6654443,0.9964011,1.0,1,1,1,poisonous,poisonous,poisonous
0.3140907,0.5509661,0.8999565,1.0,0,1,1,edible,poisonous,poisonous
0.86842436,0.9293357,0.9985089,1.0,1,1,1,poisonous,poisonous,poisonous
0.5458757,0.15290554,0.9444762,1.0,1,0,1,poisonous,edible,poisonous
0.30010116,0.79365927,0.9951542,1.0,0,1,1,edible,poisonous,poisonous
0.4316716,0.7616555,0.9939332,1.0,0,1,1,edible,poisonous,poisonous
0.87485623,0.75437975,0.9739976,1.0,1,1,1,poisonous,poisonous,poisonous
0.9715916,0.9894989,0.99982566,1.0,1,1,1,poisonous,poisonous,poisonous
0.5521638,0.69165605,0.99964464,1.0,1,1,1,poisonous,poisonous,poisonous
0.31221077,0.56503135,0.971349,1.0,0,1,1,edible,poisonous,poisonous
0.8622683,0.9190432,0.9982178,1.0,1,1,1,poisonous,poisonous,poisonous
0.85792905,0.6126653,0.9998178,1.0,1,1,1,poisonous,poisonous,poisonous
0.73634714,0.26072764,0.98557955,1.0,1,0,1,poisonous,edible,poisonous
0.5677114,0.568301,0.37592652,1.0,1,1,0,poisonous,poisonous,edible
0.6953094,0.77172714,0.9980491,1.0,1,1,1,poisonous,poisonous,poisonous
0.9408244,0.77391684,0.9998762,1.0,1,1,1,poisonous,poisonous,poisonous
0.84673446,0.84114057,0.9340715,1.0,1,1,1,poisonous,poisonous,poisonous
0.83177805,0.33435094,0.96400034,1.0,1,0,1,poisonous,edible,poisonous
0.64453083,0.78391683,0.9998943,1.0,1,1,1,poisonous,poisonous,poisonous
0.5593934,0.79446155,0.998803,1.0,1,1,1,poisonous,poisonous,poisonous
0.42629388,0.4175397,0.9706603,1.0,0,0,1,edible,edible,poisonous
0.49947178,0.13462111,0.010624755,1.0,0,0,0,edible,edible,edible
0.6868035,0.9428808,0.9848999,1.0,1,1,1,poisonous,poisonous,poisonous
0.8041457,0.81984466,0.9995388,1.0,1,1,1,poisonous,poisonous,poisonous
0.97401947,0.92596966,0.96743596,1.0,1,1,1,poisonous,poisonous,poisonous
0.94198895,0.9339868,0.9985498,1.0,1,1,1,poisonous,poisonous,poisonous
0.8810468,0.644801,0.9710251,1.0,1,1,1,poisonous,poisonous,poisonous
0.987249,0.82917005,0.98984015,1.0,1,1,1,poisonous,poisonous,poisonous
0.48309556,0.76431984,0.9238989,1.0,0,1,1,edible,poisonous,poisonous
0.461502,0.5063009,0.9978961,1.0,0,1,1,edible,poisonous,poisonous
0.7909743,0.8113605,0.9989391,1.0,1,1,1,poisonous,poisonous,poisonous
0.6873602,0.5208204,0.85273945,1.0,1,1,1,poisonous,poisonous,poisonous
0.7304877,0.50177306,0.25748017,1.0,1,1,0,poisonous,poisonous,edible
0.9134985,0.8101435,0.9925778,1.0,1,1,1,poisonous,poisonous,poisonous
0.6861202,0.5542513,0.94782066,1.0,1,1,1,poisonous,poisonous,poisonous
0.9876331,0.9663341,0.9884783,1.0,1,1,1,poisonous,poisonous,poisonous
0.84966695,0.9880147,0.99999976,1.0,1,1,1,poisonous,poisonous,poisonous
0.8299694,0.9997779,0.94234735,1.0,1,1,1,poisonous,poisonous,poisonous
0.43355462,0.9250053,0.9909104,1.0,0,1,1,edible,poisonous,poisonous
0.7157417,0.8255777,0.91020733,1.0,1,1,1,poisonous,poisonous,poisonous
0.8916974,0.88827527,0.99804753,1.0,1,1,1,poisonous,poisonous,poisonous
0.9463974,0.9970457,0.9999984,1.0,1,1,1,poisonous,poisonous,poisonous
0.92734265,0.9781276,0.99999386,1.0,1,1,1,poisonous,poisonous,poisonous
0.9943584,0.99529356,0.999419,1.0,1,1,1,poisonous,poisonous,poisonous
0.58731693,0.5329175,0.9964903,1.0,1,1,1,poisonous,poisonous,poisonous
0.59443253,0.9586381,0.9999981,1.0,1,1,1,poisonous,poisonous,poisonous
0.77992404,0.95898926,0.9999551,1.0,1,1,1,poisonous,poisonous,poisonous
0.95879024,0.9895575,0.9832906,1.0,1,1,1,poisonous,poisonous,poisonous
0.93545693,0.9506645,0.94324225,1.0,1,1,1,poisonous,poisonous,poisonous
0.6990482,0.75850505,0.9977562,1.0,1,1,1,poisonous,poisonous,poisonous
0.5103271,0.895458,0.982095,1.0,1,1,1,poisonous,poisonous,poisonous
0.9623511,0.9992403,0.99998796,1.0,1,1,1,poisonous,poisonous,poisonous
0.61995345,0.48731354,0.830395,1.0,1,0,1,poisonous,edible,poisonous
0.61298627,0.9101403,0.96669626,1.0,1,1,1,poisonous,poisonous,poisonous
0.99640566,0.9882255,0.99943876,1.0,1,1,1,poisonous,poisonous,poisonous
0.8634755,0.96388304,0.9999867,1.0,1,1,1,poisonous,poisonous,poisonous
0.9538566,0.99761504,0.9999989,1.0,1,1,1,poisonous,poisonous,poisonous
0.61727196,0.85965514,0.99908966,1.0,1,1,1,poisonous,poisonous,poisonous
0.81856936,0.99935704,0.99995553,1.0,1,1,1,poisonous,poisonous,poisonous
0.9979422,0.99900925,0.99997276,1.0,1,1,1,poisonous,poisonous,poisonous
0.67116797,0.9677866,0.999994,1.0,1,1,1,poisonous,poisonous,poisonous
0.46686825,0.9436306,0.99795395,1.0,0,1,1,edible,poisonous,poisonous
0.25063047,0.09055926,0.94185895,1.0,0,0,1,edible,edible,poisonous
0.4825632,0.5426222,0.9996845,1.0,0,1,1,edible,poisonous,poisonous
0.8845211,0.86094844,0.99734193,1.0,1,1,1,poisonous,poisonous,poisonous
0.86802864,0.99928343,0.9999905,1.0,1,1,1,poisonous,poisonous,poisonous
0.8755175,0.87964725,0.984491,1.0,1,1,1,poisonous,poisonous,poisonous
0.72454065,0.9394993,0.9972641,1.0,1,1,1,poisonous,poisonous,poisonous
0.6201072,0.8515679,0.9981098,1.0,1,1,1,poisonous,poisonous,poisonous
0.4156328,0.70035726,0.9978152,1.0,0,1,1,edible,poisonous,poisonous
0.41975677,0.95434904,0.00042008146,1.0,0,1,0,edible,poisonous,edible
0.8618277,0.9758651,0.9999942,1.0,1,1,1,poisonous,poisonous,poisonous
0.3915056,0.2301921,0.9962322,1.0,0,0,1,edible,edible,poisonous
0.6096916,0.9577166,0.9971751,1.0,1,1,1,poisonous,poisonous,poisonous
0.73707134,0.97912,0.9975185,1.0,1,1,1,poisonous,poisonous,poisonous
0.8980622,0.8255211,0.99679166,1.0,1,1,1,poisonous,poisonous,poisonous
0.52480394,0.5014492,0.99989396,1.0,1,1,1,poisonous,poisonous,poisonous
0.8690574,0.93141073,0.9983497,1.0,1,1,1,poisonous,poisonous,poisonous
0.6965919,0.6543008,0.98833424,1.0,1,1,1,poisonous,poisonous,poisonous
0.4007362,0.5607844,0.8600902,1.0,0,1,1,edible,poisonous,poisonous
0.9192709,0.8005692,0.9936586,1.0,1,1,1,poisonous,poisonous,poisonous
0.90209174,0.97392654,0.99277353,1.0,1,1,1,poisonous,poisonous,poisonous
0.6618822,0.7207367,0.9994747,1.0,1,1,1,poisonous,poisonous,poisonous
0.719812,0.78197986,0.99906963,1.0,1,1,1,poisonous,poisonous,poisonous
0.5165276,0.89828205,0.9996087,1.0,1,1,1,poisonous,poisonous,poisonous
0.6547997,0.93631583,0.99256,1.0,1,1,1,poisonous,poisonous,poisonous
0.69644856,0.8265432,0.9999686,1.0,1,1,1,poisonous,poisonous,poisonous
0.745315,0.74315697,0.98316306,1.0,1,1,1,poisonous,poisonous,poisonous
0.7113375,0.7915162,0.9987968,1.0,1,1,1,poisonous,poisonous,poisonous
0.785935,0.9306392,0.99957913,1.0,1,1,1,poisonous,poisonous,poisonous
0.28249094,0.89855975,0.999825,1.0,0,1,1,edible,poisonous,poisonous
0.5124714,0.7769125,0.99384284,1.0,1,1,1,poisonous,poisonous,poisonous
0.6381232,0.20415613,0.9905808,1.0,1,0,1,poisonous,edible,poisonous
0.69565046,0.16498668,0.926569,1.0,1,0,1,poisonous,edible,poisonous
0.77039796,0.93510884,0.99897206,1.0,1,1,1,poisonous,poisonous,poisonous
0.65667874,0.65367836,0.95499575,1.0,1,1,1,poisonous,poisonous,poisonous
0.5317305,0.48851827,0.9977105,1.0,1,0,1,poisonous,edible,poisonous
0.9151695,0.8345075,0.9994097,1.0,1,1,1,poisonous,poisonous,poisonous
0.21454878,0.8573654,0.9995453,1.0,0,1,1,edible,poisonous,poisonous
0.56505334,0.67317003,0.990601,1.0,1,1,1,poisonous,poisonous,poisonous
0.8828879,0.8415507,0.9730406,1.0,1,1,1,poisonous,poisonous,poisonous
0.85971844,0.26541126,0.9941377,1.0,1,0,1,poisonous,edible,poisonous
0.5488892,0.852678,0.998459,1.0,1,1,1,poisonous,poisonous,poisonous
0.93489903,0.9772854,0.9998192,1.0,1,1,1,poisonous,poisonous,poisonous
0.56685895,0.5823984,0.84787893,1.0,1,1,1,poisonous,poisonous,poisonous
0.84037274,0.9486062,0.999954,1.0,1,1,1,poisonous,poisonous,poisonous
0.27706817,0.23905118,0.42435572,1.0,0,0,0,edible,edible,edible
0.5039437,0.49926645,0.49702764,1.0,1,0,0,poisonous,edible,edible
0.43308666,0.41315904,0.98719937,1.0,0,0,1,edible,edible,poisonous
0.6713224,0.8621045,0.9938392,1.0,1,1,1,poisonous,poisonous,poisonous
0.63417697,0.8610542,0.9943114,1.0,1,1,1,poisonous,poisonous,poisonous
0.5218456,0.7245194,0.99413794,1.0,1,1,1,poisonous,poisonous,poisonous
0.23299766,0.14032346,0.3905228,1.0,0,0,0,edible,edible,edible
0.43457672,0.513751,0.93746054,1.0,0,1,1,edible,poisonous,poisonous
0.5594708,0.6325844,0.8939509,1.0,1,1,1,poisonous,poisonous,poisonous
0.27834067,0.80429995,0.9727817,1.0,0,1,1,edible,poisonous,poisonous
0.39199764,0.21496,0.88129103,1.0,0,0,1,edible,edible,poisonous
0.63069695,0.8856245,0.9930301,1.0,1,1,1,poisonous,poisonous,poisonous
0.729752,0.9158094,0.99679446,1.0,1,1,1,poisonous,poisonous,poisonous
0.6603481,0.8543709,0.98664004,1.0,1,1,1,poisonous,poisonous,poisonous
0.44943047,0.31708166,0.10230764,1.0,0,0,0,edible,edible,edible
0.69894296,0.661666,0.92001903,1.0,1,1,1,poisonous,poisonous,poisonous
0.30870122,0.87679607,0.8044361,1.0,0,1,1,edible,poisonous,poisonous
0.25736377,0.14871763,0.94731385,1.0,0,0,1,edible,edible,poisonous
0.4756099,0.90409654,0.97058594,1.0,0,1,1,edible,poisonous,poisonous
0.6569696,0.71177626,0.99258757,1.0,1,1,1,poisonous,poisonous,poisonous
0.8176044,0.8575052,0.9723063,1.0,1,1,1,poisonous,poisonous,poisonous
0.35518727,0.91060704,0.83931136,1.0,0,1,1,edible,poisonous,poisonous
0.6889233,0.39226228,0.98998326,1.0,1,0,1,poisonous,edible,poisonous
0.85845053,0.8482134,0.99990225,1.0,1,1,1,poisonous,poisonous,poisonous
0.8049263,0.37122056,0.9447104,1.0,1,0,1,poisonous,edible,poisonous
0.76700014,0.9792425,0.97780627,1.0,1,1,1,poisonous,poisonous,poisonous
0.4916458,0.86348623,0.9554834,1.0,0,1,1,edible,poisonous,poisonous
0.20328745,0.28632835,0.95346415,1.0,0,0,1,edible,edible,poisonous
0.46756768,0.5113805,0.9449891,1.0,0,1,1,edible,poisonous,poisonous
0.65853083,0.9298134,0.9978859,1.0,1,1,1,poisonous,poisonous,poisonous
0.3891352,0.8527013,0.99593645,1.0,0,1,1,edible,poisonous,poisonous
0.50190145,0.8101419,0.50409985,1.0,1,1,1,poisonous,poisonous,poisonous
0.3185694,0.72590154,0.9999839,1.0,0,1,1,edible,poisonous,poisonous
0.49473304,0.35864863,0.6200154,1.0,0,0,1,edible,edible,poisonous
0.44077438,0.7758256,0.9999018,1.0,0,1,1,edible,poisonous,poisonous
0.79442763,0.8472349,0.9983062,1.0,1,1,1,poisonous,poisonous,poisonous
0.67397565,0.5490268,0.9953593,1.0,1,1,1,poisonous,poisonous,poisonous
0.50620484,0.4169364,0.9846306,1.0,1,0,1,poisonous,edible,poisonous
0.51573724,0.7500718,0.9951226,1.0,1,1,1,poisonous,poisonous,poisonous
0.6283077,0.5185155,0.8599397,1.0,1,1,1,poisonous,poisonous,poisonous
0.52684253,0.40570706,0.99894255,1.0,1,0,1,poisonous,edible,poisonous
0.39057645,0.7945578,0.9625067,1.0,0,1,1,edible,poisonous,poisonous
0.41771314,0.57631713,0.99624556,1.0,0,1,1,edible,poisonous,poisonous
0.7899384,0.8866057,0.9999534,1.0,1,1,1,poisonous,poisonous,poisonous
0.45971632,0.7465665,0.104067035,1.0,0,1,0,edible,poisonous,edible
0.4920244,0.69039744,0.9949772,1.0,0,1,1,edible,poisonous,poisonous
0.48026213,0.7500551,0.97667587,1.0,0,1,1,edible,poisonous,poisonous
0.38174242,0.35792026,0.99182427,1.0,0,0,1,edible,edible,poisonous
0.52476156,0.81379443,0.99992454,1.0,1,1,1,poisonous,poisonous,poisonous
0.55465066,0.6191221,0.9417955,1.0,1,1,1,poisonous,poisonous,poisonous
0.5919893,0.9679869,0.14873901,1.0,1,1,0,poisonous,poisonous,edible
0.8628831,0.84027815,0.97027254,1.0,1,1,1,poisonous,poisonous,poisonous
0.43457672,0.513751,0.93746054,1.0,0,1,1,edible,poisonous,poisonous
0.40403894,0.7731529,0.9645334,1.0,0,1,1,edible,poisonous,poisonous
0.12903167,0.54914653,0.73575336,1.0,0,1,1,edible,poisonous,poisonous
0.92375416,0.97976196,0.9990124,1.0,1,1,1,poisonous,poisonous,poisonous
0.37071213,0.31523487,0.9385251,1.0,0,0,1,edible,edible,poisonous
0.86733824,0.8112285,0.99163353,1.0,1,1,1,poisonous,poisonous,poisonous
0.62699306,0.18612921,0.9697127,1.0,1,0,1,poisonous,edible,poisonous
0.469687,0.2180255,0.71955866,1.0,0,0,1,edible,edible,poisonous
0.13703743,0.772842,0.9974561,1.0,0,1,1,edible,poisonous,poisonous
0.5297532,0.837724,0.9789273,1.0,1,1,1,poisonous,poisonous,poisonous
0.84037274,0.9486062,0.999954,1.0,1,1,1,poisonous,poisonous,poisonous
0.9065343,0.96087915,0.99920166,1.0,1,1,1,poisonous,poisonous,poisonous
0.65853083,0.9298134,0.9978859,1.0,1,1,1,poisonous,poisonous,poisonous
0.3720803,0.61052066,0.98164576,1.0,0,1,1,edible,poisonous,poisonous
0.41550794,0.2963696,0.7494367,1.0,0,0,1,edible,edible,poisonous
0.48370817,0.54213643,0.9712529,1.0,0,1,1,edible,poisonous,poisonous
0.24719584,0.13107984,0.9009021,1.0,0,0,1,edible,edible,poisonous
0.4202134,0.6027773,0.997177,1.0,0,1,1,edible,poisonous,poisonous
0.47504842,0.25828797,0.97953844,1.0,0,0,1,edible,edible,poisonous
0.4093805,0.37225246,0.99917305,1.0,0,0,1,edible,edible,poisonous
0.444344,0.5560957,0.8668226,1.0,0,1,1,edible,poisonous,poisonous
0.5218456,0.7245194,0.99413794,1.0,1,1,1,poisonous,poisonous,poisonous
0.7899384,0.8866057,0.9999534,1.0,1,1,1,poisonous,poisonous,poisonous
0.3065295,0.64274216,0.07338022,1.0,0,1,0,edible,poisonous,edible
0.48050523,0.53081584,0.53713495,1.0,0,1,1,edible,poisonous,poisonous
0.56076986,0.79195386,0.99222404,1.0,1,1,1,poisonous,poisonous,poisonous
0.37082693,0.515483,0.8618267,1.0,0,1,1,edible,poisonous,poisonous
0.6114994,0.73963386,0.6158931,1.0,1,1,1,poisonous,poisonous,poisonous
0.36273262,0.12760337,0.18637611,1.0,0,0,0,edible,edible,edible
0.4240142,0.67918694,0.3423643,1.0,0,1,0,edible,poisonous,edible
0.2539249,0.6622074,0.9979855,1.0,0,1,1,edible,poisonous,poisonous
0.6157742,0.5467288,0.91507244,1.0,1,1,1,poisonous,poisonous,poisonous
0.71802396,0.9641723,0.99942607,1.0,1,1,1,poisonous,poisonous,poisonous
0.4805373,0.6190793,0.99275464,1.0,0,1,1,edible,poisonous,poisonous
0.7461461,0.8834618,0.99940467,1.0,1,1,1,poisonous,poisonous,poisonous
0.27175027,0.430553,0.99666256,1.0,0,0,1,edible,edible,poisonous
0.49363142,0.52862597,0.9940733,1.0,0,1,1,edible,poisonous,poisonous
0.43094307,0.38310927,0.96543616,1.0,0,0,1,edible,edible,poisonous
0.7595662,0.6926622,0.9565286,1.0,1,1,1,poisonous,poisonous,poisonous
0.47134975,0.81285286,0.9988763,1.0,0,1,1,edible,poisonous,poisonous
0.5814136,0.73882204,0.99428636,1.0,1,1,1,poisonous,poisonous,poisonous
0.47703558,0.76409286,0.9992845,1.0,0,1,1,edible,poisonous,poisonous
0.27769276,0.42390975,0.07302418,1.0,0,0,0,edible,edible,edible
0.91478944,0.7458302,0.99985737,1.0,1,1,1,poisonous,poisonous,poisonous
0.65853083,0.9298134,0.9978859,1.0,1,1,1,poisonous,poisonous,poisonous
0.58594286,0.6427744,0.98069733,1.0,1,1,1,poisonous,poisonous,poisonous
0.18972553,0.067994304,0.014004612,1.0,0,0,0,edible,edible,edible
0.80870247,0.95207113,0.99995846,1.0,1,1,1,poisonous,poisonous,poisonous
0.43518415,0.7992016,0.9949786,1.0,0,1,1,edible,poisonous,poisonous
0.55708915,0.8815447,0.98889714,1.0,1,1,1,poisonous,poisonous,poisonous
0.35466036,0.67401564,0.98533976,1.0,0,1,1,edible,poisonous,poisonous
0.8076062,0.93078893,0.99996203,1.0,1,1,1,poisonous,poisonous,poisonous
0.45700288,0.9342139,0.9995688,1.0,0,1,1,edible,poisonous,poisonous
0.77963704,0.69676095,0.9940834,1.0,1,1,1,poisonous,poisonous,poisonous
0.78067374,0.8643576,0.98729575,1.0,1,1,1,poisonous,poisonous,poisonous
0.62804985,0.8220333,0.9995948,1.0,1,1,1,poisonous,poisonous,poisonous
0.63774747,0.93473136,0.99958366,1.0,1,1,1,poisonous,poisonous,poisonous
0.55878216,0.92859113,0.9813412,1.0,1,1,1,poisonous,poisonous,poisonous
0.65276515,0.87605983,0.99958885,1.0,1,1,1,poisonous,poisonous,poisonous
0.60625786,0.42914376,0.96625733,1.0,1,0,1,poisonous,edible,poisonous
0.93652034,0.6565299,0.99951607,1.0,1,1,1,poisonous,poisonous,poisonous
0.61216503,0.92208433,0.9842493,1.0,1,1,1,poisonous,poisonous,poisonous
0.41611552,0.37736252,0.9947288,1.0,0,0,1,edible,edible,poisonous
0.85038877,0.97042465,0.9998494,1.0,1,1,1,poisonous,poisonous,poisonous
0.4876658,0.41805276,0.9847896,1.0,0,0,1,edible,edible,poisonous
0.44251072,0.7913127,0.99988395,1.0,0,1,1,edible,poisonous,poisonous
0.7990855,0.51513803,0.96802354,1.0,1,1,1,poisonous,poisonous,poisonous
0.7838431,0.88289726,0.9996561,1.0,1,1,1,poisonous,poisonous,poisonous
0.780891,0.97959733,0.99995315,1.0,1,1,1,poisonous,poisonous,poisonous
0.62618077,0.51260394,0.97674114,1.0,1,1,1,poisonous,poisonous,poisonous
0.6804559,0.90924317,0.9990014,1.0,1,1,1,poisonous,poisonous,poisonous
0.4600501,0.9393924,0.99950457,1.0,0,1,1,edible,poisonous,poisonous
0.39125454,0.66806585,0.9951415,1.0,0,1,1,edible,poisonous,poisonous
0.49768722,0.94134665,0.99281293,1.0,0,1,1,edible,poisonous,poisonous
0.49530777,0.547058,0.9999041,1.0,0,1,1,edible,poisonous,poisonous
0.38581303,0.7414947,0.99890774,1.0,0,1,1,edible,poisonous,poisonous
0.25276104,0.61537075,0.99317074,1.0,0,1,1,edible,poisonous,poisonous
0.30344734,0.25089082,0.7837527,1.0,0,0,1,edible,edible,poisonous
0.45752838,0.32738653,0.7689403,1.0,0,0,1,edible,edible,poisonous
0.8615625,0.96235,0.9999508,1.0,1,1,1,poisonous,poisonous,poisonous
0.8115171,0.64197206,0.9988089,1.0,1,1,1,poisonous,poisonous,poisonous
0.43518415,0.7992016,0.9949786,1.0,0,1,1,edible,poisonous,poisonous
0.8325994,0.42655706,0.9990411,1.0,1,0,1,poisonous,edible,poisonous
0.68221474,0.7790324,0.99765223,1.0,1,1,1,poisonous,poisonous,poisonous
0.7004277,0.8363182,0.99649125,1.0,1,1,1,poisonous,poisonous,poisonous
0.8194492,0.53152025,0.9927121,1.0,1,1,1,poisonous,poisonous,poisonous
0.9093914,0.7826815,0.9961202,1.0,1,1,1,poisonous,poisonous,poisonous
0.5523741,0.25222093,0.999593,1.0,1,0,1,poisonous,edible,poisonous
0.8962084,0.7158255,0.99899524,1.0,1,1,1,poisonous,poisonous,poisonous
0.69251955,0.90729433,0.9941291,1.0,1,1,1,poisonous,poisonous,poisonous
0.7950366,0.7576648,0.99985236,1.0,1,1,1,poisonous,poisonous,poisonous
0.8425721,0.53403616,0.9941167,1.0,1,1,1,poisonous,poisonous,poisonous
0.83749217,0.8584608,0.99999905,1.0,1,1,1,poisonous,poisonous,poisonous
0.8114762,0.83507216,0.9986943,1.0,1,1,1,poisonous,poisonous,poisonous
0.612008,0.77338797,0.9975934,1.0,1,1,1,poisonous,poisonous,poisonous
0.9411012,0.9140157,0.99921834,1.0,1,1,1,poisonous,poisonous,poisonous
0.8637946,0.886856,0.9997725,1.0,1,1,1,poisonous,poisonous,poisonous
0.90636116,0.6943325,0.9999404,1.0,1,1,1,poisonous,poisonous,poisonous
0.8039307,0.9086204,0.9542512,1.0,1,1,1,poisonous,poisonous,poisonous
0.6392541,0.8041466,0.9992506,1.0,1,1,1,poisonous,poisonous,poisonous
0.21578087,0.6487435,0.9985859,1.0,0,1,1,edible,poisonous,poisonous
0.5699775,0.5479435,0.99486905,1.0,1,1,1,poisonous,poisonous,poisonous
0.46744123,0.77894694,0.5787408,1.0,0,1,1,edible,poisonous,poisonous
0.43012965,0.5173898,0.99726033,1.0,0,1,1,edible,poisonous,poisonous
0.7537586,0.76701516,0.97996026,1.0,1,1,1,poisonous,poisonous,poisonous
0.874275,0.9017532,0.99988943,1.0,1,1,1,poisonous,poisonous,poisonous
0.75160086,0.76117593,0.99899715,1.0,1,1,1,poisonous,poisonous,poisonous
0.103862174,0.28555182,0.99509466,1.0,0,0,1,edible,edible,poisonous
0.7076298,0.742641,0.99973506,1.0,1,1,1,poisonous,poisonous,poisonous
0.26354325,0.3368609,0.99845433,1.0,0,0,1,edible,edible,poisonous
0.5041693,0.51553285,0.993657,1.0,1,1,1,poisonous,poisonous,poisonous
0.3351509,0.62656176,0.9988157,1.0,0,1,1,edible,poisonous,poisonous
0.7398938,0.9192041,0.9999954,1.0,1,1,1,poisonous,poisonous,poisonous
0.5937603,0.91265017,0.99804187,1.0,1,1,1,poisonous,poisonous,poisonous
0.64846337,0.97202814,0.9981897,1.0,1,1,1,poisonous,poisonous,poisonous
0.3572254,0.5334383,0.9674024,1.0,0,1,1,edible,poisonous,poisonous
0.7756716,0.49178252,0.9999209,1.0,1,0,1,poisonous,edible,poisonous
0.37409577,0.73144037,0.9991673,1.0,0,1,1,edible,poisonous,poisonous
0.94246286,0.74969923,0.99984556,1.0,1,1,1,poisonous,poisonous,poisonous
0.7176541,0.8879818,0.99946964,1.0,1,1,1,poisonous,poisonous,poisonous
0.65569973,0.34200126,0.7877753,1.0,1,0,1,poisonous,edible,poisonous
0.84189934,0.98167086,0.9982969,1.0,1,1,1,poisonous,poisonous,poisonous
0.6871958,0.7255759,0.9864086,1.0,1,1,1,poisonous,poisonous,poisonous
0.43485454,0.65362644,0.9985376,1.0,0,1,1,edible,poisonous,poisonous
0.66987634,0.74676746,0.99949664,1.0,1,1,1,poisonous,poisonous,poisonous
0.30516097,0.37683892,0.5875239,1.0,0,0,1,edible,edible,poisonous
0.81676024,0.6523601,0.99996114,1.0,1,1,1,poisonous,poisonous,poisonous
0.58177423,0.63305736,0.99706656,1.0,1,1,1,poisonous,poisonous,poisonous
0.80781335,0.38739884,0.9990849,1.0,1,0,1,poisonous,edible,poisonous
0.8013674,0.88843673,0.9991768,1.0,1,1,1,poisonous,poisonous,poisonous
0.71341985,0.9038983,0.99906486,1.0,1,1,1,poisonous,poisonous,poisonous
0.43790004,0.2509171,0.96384424,1.0,0,0,1,edible,edible,poisonous
0.65795803,0.71231794,0.99874336,1.0,1,1,1,poisonous,poisonous,poisonous
0.9089874,0.898743,0.99987626,1.0,1,1,1,poisonous,poisonous,poisonous
0.47986865,0.4913709,0.99995494,1.0,0,0,1,edible,edible,poisonous
0.6804559,0.90924317,0.9990014,1.0,1,1,1,poisonous,poisonous,poisonous
0.598949,0.4852291,0.824499,1.0,1,0,1,poisonous,edible,poisonous
0.8731122,0.88787985,0.99990165,1.0,1,1,1,poisonous,poisonous,poisonous
0.25904697,0.780809,0.9988757,1.0,0,1,1,edible,poisonous,poisonous
0.83948433,0.62877303,0.9997422,1.0,1,1,1,poisonous,poisonous,poisonous
0.6537278,0.543433,0.9687801,1.0,1,1,1,poisonous,poisonous,poisonous
0.6420714,0.8743209,0.99851054,1.0,1,1,1,poisonous,poisonous,poisonous
0.34734255,0.8286516,0.9927277,1.0,0,1,1,edible,poisonous,poisonous
0.8342962,0.5800977,0.990422,1.0,1,1,1,poisonous,poisonous,poisonous
0.80449975,0.47949743,0.9433836,1.0,1,0,1,poisonous,edible,poisonous
0.4417852,0.30998796,0.67791474,1.0,0,0,1,edible,edible,poisonous
0.8303623,0.9408356,0.9924759,1.0,1,1,1,poisonous,poisonous,poisonous
0.33475366,0.9666796,0.99743503,1.0,0,1,1,edible,poisonous,poisonous
0.79432756,0.908421,0.99995,1.0,1,1,1,poisonous,poisonous,poisonous
0.7928862,0.9878981,0.9997509,1.0,1,1,1,poisonous,poisonous,poisonous
0.62869996,0.6687867,0.99974424,1.0,1,1,1,poisonous,poisonous,poisonous
0.45700288,0.9342139,0.9995688,1.0,0,1,1,edible,poisonous,poisonous
0.89201444,0.9070827,0.99964094,1.0,1,1,1,poisonous,poisonous,poisonous
0.29179272,0.24179111,0.9692901,1.0,0,0,1,edible,edible,poisonous
0.61325,0.9472223,0.99855965,1.0,1,1,1,poisonous,poisonous,poisonous
0.70178425,0.99268645,0.99999166,1.0,1,1,1,poisonous,poisonous,poisonous
0.7892136,0.8313309,0.99787,1.0,1,1,1,poisonous,poisonous,poisonous
0.48970804,0.9719435,0.99783576,1.0,0,1,1,edible,poisonous,poisonous
0.6366602,0.2863407,0.99443966,1.0,1,0,1,poisonous,edible,poisonous
0.6207545,0.9092794,0.99932986,1.0,1,1,1,poisonous,poisonous,poisonous
0.63988686,0.8493469,0.9998507,1.0,1,1,1,poisonous,poisonous,poisonous
0.49048015,0.7230404,0.97973037,1.0,0,1,1,edible,poisonous,poisonous
0.8785159,0.9479001,0.99965197,1.0,1,1,1,poisonous,poisonous,poisonous
0.5746721,0.9183638,0.9992909,1.0,1,1,1,poisonous,poisonous,poisonous
0.7787332,0.94208455,0.99999535,1.0,1,1,1,poisonous,poisonous,poisonous
0.7537679,0.9862841,0.99999666,1.0,1,1,1,poisonous,poisonous,poisonous
